,prot1,prot2,index
297,sp|Q9Y6H1|CHCH2_HUMAN,sp|Q5T1J5|CHCH9_HUMAN,0.3888888888888889
298,sp|A6NL05|F74A7_HUMAN,sp|Q4VXF1|F74A3_HUMAN,0.631578947368421
299,sp|H3BPF8|GOG8S_HUMAN,sp|A6NN73|GOG8C_HUMAN,0.44285714285714284
300,sp|H3BPF8|GOG8S_HUMAN,sp|Q0D2H9|GOG8D_HUMAN,0.25384615384615383
301,sp|Q5VUJ5|AGAP7_HUMAN,sp|Q96P64|AGAP4_HUMAN,0.5188679245283019
302,sp|Q5VUJ5|AGAP7_HUMAN,sp|Q5VTM2|AGAP9_HUMAN,0.26153846153846155
303,sp|Q5VUJ5|AGAP7_HUMAN,sp|A6NIR3|AGAP5_HUMAN,0.42201834862385323
304,sp|Q5VUJ5|AGAP7_HUMAN,sp|Q5VW22|AGAP6_HUMAN,0.4766355140186916
305,sp|Q04828|AK1C1_HUMAN,sp|P42330|AK1C3_HUMAN,0.29545454545454547
306,sp|Q04828|AK1C1_HUMAN,sp|P52895|AK1C2_HUMAN,0.527027027027027
307,sp|P30450|1A26_HUMAN,sp|P30512|1A29_HUMAN,0.32926829268292684
308,sp|P30450|1A26_HUMAN,sp|P30459|1A74_HUMAN,0.375
309,sp|P30450|1A26_HUMAN,sp|P01891|1A68_HUMAN,0.29411764705882354
310,sp|P30450|1A26_HUMAN,sp|P10314|1A32_HUMAN,0.38461538461538464
311,sp|P30450|1A26_HUMAN,sp|P30456|1A43_HUMAN,0.8813559322033898
312,sp|P30450|1A26_HUMAN,sp|P16190|1A33_HUMAN,0.345679012345679
313,sp|P30450|1A26_HUMAN,sp|P10316|1A69_HUMAN,0.29069767441860467
314,sp|P30450|1A26_HUMAN,sp|P18462|1A25_HUMAN,0.8360655737704918
315,sp|P30450|1A26_HUMAN,sp|P30457|1A66_HUMAN,0.8360655737704918
316,sp|P30450|1A26_HUMAN,sp|P30453|1A34_HUMAN,0.6029411764705882
317,sp|P30450|1A26_HUMAN,sp|P16189|1A31_HUMAN,0.3333333333333333
318,sp|A2RUR9|C144A_HUMAN,sp|Q8IYA2|C144C_HUMAN,0.4716417910447761
319,sp|A2RUR9|C144A_HUMAN,sp|Q3MJ40|C144B_HUMAN,0.2508250825082508
320,sp|Q8NHU0|CT453_HUMAN,sp|P0DMU7|CT456_HUMAN,0.8378378378378378
321,sp|Q8NHU0|CT453_HUMAN,sp|Q5HYN5|CT451_HUMAN,0.9444444444444444
322,sp|Q8NHU0|CT453_HUMAN,sp|P0DMV2|CT459_HUMAN,0.6829268292682927
323,sp|Q8NHU0|CT453_HUMAN,sp|P0DMU9|CT45A_HUMAN,0.5348837209302325
324,sp|Q8NHU0|CT453_HUMAN,sp|P0DMV1|CT458_HUMAN,0.6829268292682927
325,sp|Q8NHU0|CT453_HUMAN,sp|Q5DJT8|CT452_HUMAN,0.6829268292682927
326,sp|Q8NHU0|CT453_HUMAN,sp|P0DMV0|CT457_HUMAN,0.8378378378378378
327,sp|Q8NHU0|CT453_HUMAN,sp|P0DMU8|CT455_HUMAN,0.8378378378378378
328,sp|B9A014|F243A_HUMAN,sp|P0DPQ4|F243B_HUMAN,1.0
329,sp|A6NHG4|DDTL_HUMAN,sp|P30046|DOPD_HUMAN,0.45454545454545453
330,sp|D6RF30|GOG8K_HUMAN,sp|A6NC78|GOG8I_HUMAN,0.41379310344827586
331,sp|D6RF30|GOG8K_HUMAN,sp|H3BQL2|GOG8T_HUMAN,0.8017241379310345
332,sp|D6RF30|GOG8K_HUMAN,sp|A6NMD2|GOG8J_HUMAN,0.5984848484848485
333,sp|D6RF30|GOG8K_HUMAN,sp|H3BSY2|GOG8M_HUMAN,0.43661971830985913
334,sp|D6RF30|GOG8K_HUMAN,sp|P0CJ92|GOG8H_HUMAN,0.5220588235294118
335,sp|P16188|1A30_HUMAN,sp|P13746|1A11_HUMAN,0.36363636363636365
336,sp|P16188|1A30_HUMAN,sp|P04439|1A03_HUMAN,0.4305555555555556
337,sp|P16188|1A30_HUMAN,sp|P30455|1A36_HUMAN,0.25301204819277107
338,sp|P16188|1A30_HUMAN,sp|P16189|1A31_HUMAN,0.2716049382716049
339,sp|P61204|ARF3_HUMAN,sp|P84077|ARF1_HUMAN,0.6756756756756757
340,sp|P30488|1B50_HUMAN,sp|P30484|1B46_HUMAN,0.3253012048192771
341,sp|P30488|1B50_HUMAN,sp|P30481|1B44_HUMAN,0.34146341463414637
342,sp|P30488|1B50_HUMAN,sp|P30475|1B39_HUMAN,0.27906976744186046
343,sp|P30488|1B50_HUMAN,sp|Q29940|1B59_HUMAN,0.3170731707317073
344,sp|P30488|1B50_HUMAN,sp|P30498|1B78_HUMAN,0.30120481927710846
345,sp|P30488|1B50_HUMAN,sp|P30461|1B13_HUMAN,0.27380952380952384
346,sp|P30488|1B50_HUMAN,sp|P18463|1B37_HUMAN,0.35802469135802467
347,sp|P30488|1B50_HUMAN,sp|P10319|1B58_HUMAN,0.2976190476190476
348,sp|P30488|1B50_HUMAN,sp|Q95365|1B38_HUMAN,0.27906976744186046
349,sp|P30488|1B50_HUMAN,sp|P18464|1B51_HUMAN,0.30120481927710846
350,sp|P30488|1B50_HUMAN,sp|P30492|1B54_HUMAN,0.30120481927710846
351,sp|P30488|1B50_HUMAN,sp|P30466|1B18_HUMAN,0.29411764705882354
352,sp|P30488|1B50_HUMAN,sp|P30485|1B47_HUMAN,0.3924050632911392
353,sp|P30488|1B50_HUMAN,sp|P03989|1B27_HUMAN,0.27058823529411763
354,sp|P30488|1B50_HUMAN,sp|P30495|1B56_HUMAN,0.35
355,sp|P30488|1B50_HUMAN,sp|P30464|1B15_HUMAN,0.42857142857142855
356,sp|P30488|1B50_HUMAN,sp|P30490|1B52_HUMAN,0.35
357,sp|P30488|1B50_HUMAN,sp|Q29718|1B82_HUMAN,0.30952380952380953
358,sp|P30488|1B50_HUMAN,sp|P30462|1B14_HUMAN,0.27058823529411763
359,sp|P30488|1B50_HUMAN,sp|P30479|1B41_HUMAN,0.47368421052631576
360,sp|P30488|1B50_HUMAN,sp|P30491|1B53_HUMAN,0.3253012048192771
361,sp|P30488|1B50_HUMAN,sp|P18465|1B57_HUMAN,0.25882352941176473
362,sp|P30488|1B50_HUMAN,sp|Q04826|1B40_HUMAN,0.3924050632911392
363,sp|P30488|1B50_HUMAN,sp|P30487|1B49_HUMAN,0.8333333333333334
364,sp|P30488|1B50_HUMAN,sp|P30685|1B35_HUMAN,0.35802469135802467
365,sp|P30488|1B50_HUMAN,sp|P30493|1B55_HUMAN,0.35
366,sp|P30488|1B50_HUMAN,sp|Q29836|1B67_HUMAN,0.27906976744186046
367,sp|P30488|1B50_HUMAN,sp|P30483|1B45_HUMAN,0.8333333333333334
368,sp|P0DMV2|CT459_HUMAN,sp|P0DMU7|CT456_HUMAN,0.5952380952380952
369,sp|P0DMV2|CT459_HUMAN,sp|Q5HYN5|CT451_HUMAN,0.6428571428571429
370,sp|P0DMV2|CT459_HUMAN,sp|Q8NHU0|CT453_HUMAN,0.6829268292682927
371,sp|P0DMV2|CT459_HUMAN,sp|P0DMU9|CT45A_HUMAN,0.5853658536585366
372,sp|P0DMV2|CT459_HUMAN,sp|P0DMV1|CT458_HUMAN,1.0
373,sp|P0DMV2|CT459_HUMAN,sp|Q5DJT8|CT452_HUMAN,1.0
374,sp|P0DMV2|CT459_HUMAN,sp|P0DMV0|CT457_HUMAN,0.5952380952380952
375,sp|P0DMV2|CT459_HUMAN,sp|P0DMU8|CT455_HUMAN,0.5952380952380952
376,sp|P36544|ACHA7_HUMAN,sp|Q494W8|CRFM7_HUMAN,0.7692307692307693
377,sp|P10966|CD8B_HUMAN,sp|A6NJW9|CD8B2_HUMAN,0.4411764705882353
378,sp|P19099|C11B2_HUMAN,sp|P15538|C11B1_HUMAN,0.2682926829268293
379,sp|Q86TX2|ACOT1_HUMAN,sp|P49753|ACOT2_HUMAN,0.627906976744186
380,sp|P49753|ACOT2_HUMAN,sp|Q86TX2|ACOT1_HUMAN,0.627906976744186
381,sp|P10319|1B58_HUMAN,sp|P30484|1B46_HUMAN,0.4155844155844156
382,sp|P10319|1B58_HUMAN,sp|Q29940|1B59_HUMAN,0.38961038961038963
383,sp|P10319|1B58_HUMAN,sp|P30498|1B78_HUMAN,0.44594594594594594
384,sp|P10319|1B58_HUMAN,sp|P18463|1B37_HUMAN,0.26744186046511625
385,sp|P10319|1B58_HUMAN,sp|P30488|1B50_HUMAN,0.2976190476190476
386,sp|P10319|1B58_HUMAN,sp|Q95365|1B38_HUMAN,0.25287356321839083
387,sp|P10319|1B58_HUMAN,sp|P18464|1B51_HUMAN,0.4657534246575342
388,sp|P10319|1B58_HUMAN,sp|P30492|1B54_HUMAN,0.3717948717948718
389,sp|P10319|1B58_HUMAN,sp|P30466|1B18_HUMAN,0.2976190476190476
390,sp|P10319|1B58_HUMAN,sp|P30495|1B56_HUMAN,0.4266666666666667
391,sp|P10319|1B58_HUMAN,sp|P30464|1B15_HUMAN,0.4155844155844156
392,sp|P10319|1B58_HUMAN,sp|P30490|1B52_HUMAN,0.4657534246575342
393,sp|P10319|1B58_HUMAN,sp|Q29718|1B82_HUMAN,0.2823529411764706
394,sp|P10319|1B58_HUMAN,sp|P30491|1B53_HUMAN,0.7868852459016393
395,sp|P10319|1B58_HUMAN,sp|P18465|1B57_HUMAN,0.6060606060606061
396,sp|P10319|1B58_HUMAN,sp|P30487|1B49_HUMAN,0.3132530120481928
397,sp|P10319|1B58_HUMAN,sp|P30685|1B35_HUMAN,0.676923076923077
398,sp|P10319|1B58_HUMAN,sp|P30493|1B55_HUMAN,0.3375
399,sp|P10319|1B58_HUMAN,sp|P30483|1B45_HUMAN,0.26744186046511625
400,sp|P0DN87|CGB7_HUMAN,sp|P0DN86|CGB3_HUMAN,0.5757575757575758
401,sp|P0DN87|CGB7_HUMAN,sp|A6NKQ9|CGB1_HUMAN,0.40476190476190477
402,sp|P0DN87|CGB7_HUMAN,sp|Q6NT52|CGB2_HUMAN,0.7096774193548387
403,sp|Q8N7Z2|GG6L1_HUMAN,sp|H0YM25|GG6LV_HUMAN,0.673469387755102
404,sp|Q8N7Z2|GG6L1_HUMAN,sp|A8MZA4|GG6L6_HUMAN,0.6713286713286714
405,sp|Q8TF27|AGA11_HUMAN,sp|A6NIR3|AGAP5_HUMAN,0.2905982905982906
406,sp|P0CH99|Z705D_HUMAN,sp|P0CI00|Z705B_HUMAN,0.8
407,sp|P0CH99|Z705D_HUMAN,sp|Q6ZN79|Z705A_HUMAN,0.35365853658536583
408,sp|P0CH99|Z705D_HUMAN,sp|A8MVS1|Z705F_HUMAN,0.8524590163934426
409,sp|P0DMM9|ST1A3_HUMAN,sp|P0DMN0|ST1A4_HUMAN,1.0
410,sp|Q96ET8|TV23C_HUMAN,sp|Q9NYZ1|TV23B_HUMAN,0.2542372881355932
411,sp|P0CG47|UBB_HUMAN,sp|P0CG48|UBC_HUMAN,1.0
412,sp|P0CG47|UBB_HUMAN,sp|P62987|RL40_HUMAN,0.5483870967741935
413,sp|P0CG47|UBB_HUMAN,sp|P62979|RS27A_HUMAN,0.5
414,sp|A0A0B4J237|TVA82_HUMAN,sp|P01737|TVA84_HUMAN,0.2631578947368421
415,sp|P61088|UBE2N_HUMAN,sp|Q5JXB2|UE2NL_HUMAN,0.2553191489361702
416,sp|A6NK75|ZNF98_HUMAN,sp|Q9P255|ZN492_HUMAN,0.6357142857142857
417,sp|Q5TZJ5|S31A1_HUMAN,sp|Q5VVP1|S31A6_HUMAN,0.5550660792951542
418,sp|Q5TZJ5|S31A1_HUMAN,sp|Q8IWB4|S31A7_HUMAN,0.6296296296296297
419,sp|Q5TZJ5|S31A1_HUMAN,sp|Q5VYP0|S31A3_HUMAN,0.627906976744186
420,sp|Q5TZJ5|S31A1_HUMAN,sp|Q5VU36|S31A5_HUMAN,0.6221198156682027
421,sp|P63129|VPK24_HUMAN,sp|P10265|VPK10_HUMAN,0.6521739130434783
422,sp|P63129|VPK24_HUMAN,sp|P63121|VP113_HUMAN,0.52
423,sp|P63129|VPK24_HUMAN,sp|P63131|VPK7_HUMAN,0.6521739130434783
424,sp|P63129|VPK24_HUMAN,sp|P63127|VPK9_HUMAN,0.7272727272727273
425,sp|P63129|VPK24_HUMAN,sp|P63120|VPK19_HUMAN,0.52
426,sp|P63129|VPK24_HUMAN,sp|Q9Y6I0|VPK6_HUMAN,0.46153846153846156
427,sp|P63129|VPK24_HUMAN,sp|P63124|VPK04_HUMAN,0.44
428,sp|P63129|VPK24_HUMAN,sp|P63122|VPK8_HUMAN,0.7272727272727273
429,sp|P63129|VPK24_HUMAN,sp|P63119|VPK21_HUMAN,0.5833333333333334
430,sp|P63129|VPK24_HUMAN,sp|P63125|VPK25_HUMAN,0.7272727272727273
431,sp|P0CI00|Z705B_HUMAN,sp|P0CH99|Z705D_HUMAN,0.8
432,sp|P0CI00|Z705B_HUMAN,sp|Q6ZN79|Z705A_HUMAN,0.32142857142857145
433,sp|P0CI00|Z705B_HUMAN,sp|A8MVS1|Z705F_HUMAN,0.6865671641791045
434,sp|P57059|SIK1_HUMAN,sp|A0A0B4J2F2|SIK1B_HUMAN,0.9294117647058824
435,sp|P0C7X1|TBC3H_HUMAN,sp|A0A087WXS9|TBC3I_HUMAN,0.8541666666666666
436,sp|P0C7X1|TBC3H_HUMAN,sp|Q6IPX1|TBC3C_HUMAN,0.8350515463917526
437,sp|P0C7X1|TBC3H_HUMAN,sp|B9A6J9|TBC3L_HUMAN,0.797979797979798
438,sp|P0C7X1|TBC3H_HUMAN,sp|A6NER0|TBC3F_HUMAN,0.78
439,sp|P0C7X1|TBC3H_HUMAN,sp|A0A087WVF3|TBC3D_HUMAN,0.8936170212765957
440,sp|P0C7X1|TBC3H_HUMAN,sp|Q6DHY5|TBC3G_HUMAN,0.9347826086956522
441,sp|P0C7X1|TBC3H_HUMAN,sp|Q8IZP1|TBC3A_HUMAN,0.8350515463917526
442,sp|P0C7X1|TBC3H_HUMAN,sp|A6NDS4|TBC3B_HUMAN,0.8631578947368421
443,sp|P0C7X1|TBC3H_HUMAN,sp|A0A087X1G2|TBC3K_HUMAN,0.7623762376237624
444,sp|P0C7X1|TBC3H_HUMAN,sp|A0A087X179|TBC3E_HUMAN,0.7722772277227723
445,sp|A0A087WXS9|TBC3I_HUMAN,sp|P0C7X1|TBC3H_HUMAN,0.8541666666666666
446,sp|A0A087WXS9|TBC3I_HUMAN,sp|Q6IPX1|TBC3C_HUMAN,0.8936170212765957
447,sp|A0A087WXS9|TBC3I_HUMAN,sp|B9A6J9|TBC3L_HUMAN,0.8541666666666666
448,sp|A0A087WXS9|TBC3I_HUMAN,sp|A6NER0|TBC3F_HUMAN,0.8541666666666666
449,sp|A0A087WXS9|TBC3I_HUMAN,sp|A0A087WVF3|TBC3D_HUMAN,0.9560439560439561
450,sp|A0A087WXS9|TBC3I_HUMAN,sp|Q6DHY5|TBC3G_HUMAN,0.8163265306122449
451,sp|A0A087WXS9|TBC3I_HUMAN,sp|Q8IZP1|TBC3A_HUMAN,0.8936170212765957
452,sp|A0A087WXS9|TBC3I_HUMAN,sp|A6NDS4|TBC3B_HUMAN,0.7524752475247525
453,sp|A0A087WXS9|TBC3I_HUMAN,sp|A0A087X1G2|TBC3K_HUMAN,0.8350515463917526
454,sp|A0A087WXS9|TBC3I_HUMAN,sp|A0A087X179|TBC3E_HUMAN,0.826530612244898
455,sp|P0DPE8|SM34B_HUMAN,sp|A8MWV9|SM34A_HUMAN,1.0
456,sp|A0A5B9|TRBC2_HUMAN,sp|P01850|TRBC1_HUMAN,0.5
457,sp|Q6ZUB0|S31D4_HUMAN,sp|P0C874|S31D3_HUMAN,0.8771929824561403
458,sp|P25800|RBTN1_HUMAN,sp|Q8TAP4|LMO3_HUMAN,0.43902439024390244
459,sp|P62891|RL39_HUMAN,sp|Q59GN2|R39L5_HUMAN,0.6
460,sp|A6NDE4|RBY1B_HUMAN,sp|Q15415|RBY1F_HUMAN,0.8632478632478633
461,sp|A6NDE4|RBY1B_HUMAN,sp|A6NEQ0|RBY1E_HUMAN,0.8956521739130435
462,sp|A6NDE4|RBY1B_HUMAN,sp|P0C7P1|RBY1D_HUMAN,0.9464285714285714
463,sp|A6NDE4|RBY1B_HUMAN,sp|P0DJD3|RBY1A_HUMAN,0.8956521739130435
464,sp|A6NDE4|RBY1B_HUMAN,sp|P0DJD4|RBY1C_HUMAN,0.8389830508474576
465,sp|Q3ZLR7|SP201_HUMAN,sp|P0C7V6|SP202_HUMAN,0.4117647058823529
466,sp|Q9NY87|SPNXC_HUMAN,sp|Q9NS26|SPNXA_HUMAN,0.3333333333333333
467,sp|Q9NY87|SPNXC_HUMAN,sp|Q9BXN6|SPNXD_HUMAN,0.75
468,sp|P0DI81|TPC2A_HUMAN,sp|P0DI82|TPC2B_HUMAN,1.0
469,sp|E5RIL1|UPKL2_HUMAN,sp|B0FP48|UPK3L_HUMAN,1.0
470,sp|P61077|UB2D3_HUMAN,sp|P62837|UB2D2_HUMAN,0.5555555555555556
471,sp|P10265|VPK10_HUMAN,sp|P63129|VPK24_HUMAN,0.6521739130434783
472,sp|P10265|VPK10_HUMAN,sp|P63121|VP113_HUMAN,0.8095238095238095
473,sp|P10265|VPK10_HUMAN,sp|P63131|VPK7_HUMAN,1.0
474,sp|P10265|VPK10_HUMAN,sp|P63127|VPK9_HUMAN,0.46153846153846156
475,sp|P10265|VPK10_HUMAN,sp|P63120|VPK19_HUMAN,0.46153846153846156
476,sp|P10265|VPK10_HUMAN,sp|Q9Y6I0|VPK6_HUMAN,0.46153846153846156
477,sp|P10265|VPK10_HUMAN,sp|P63124|VPK04_HUMAN,0.5
478,sp|P10265|VPK10_HUMAN,sp|P63122|VPK8_HUMAN,0.46153846153846156
479,sp|P10265|VPK10_HUMAN,sp|P63119|VPK21_HUMAN,0.6521739130434783
480,sp|P10265|VPK10_HUMAN,sp|P63125|VPK25_HUMAN,0.6521739130434783
481,sp|Q9HAW8|UD110_HUMAN,sp|P35503|UD13_HUMAN,0.2891566265060241
482,sp|Q9HAW8|UD110_HUMAN,sp|Q9HAW9|UD18_HUMAN,0.42105263157894735
483,sp|Q9HAW8|UD110_HUMAN,sp|P22310|UD14_HUMAN,0.27586206896551724
484,sp|Q9HAW8|UD110_HUMAN,sp|Q9HAW7|UD17_HUMAN,0.3875
485,sp|Q9HAW8|UD110_HUMAN,sp|P22309|UD11_HUMAN,0.3380281690140845
486,sp|Q9HAW8|UD110_HUMAN,sp|O60656|UD19_HUMAN,0.32142857142857145
487,sp|Q9HAW8|UD110_HUMAN,sp|P35504|UD15_HUMAN,0.3
488,sp|C9JVI0|U17LB_HUMAN,sp|Q0WX57|U17LO_HUMAN,0.8441558441558441
489,sp|C9JVI0|U17LB_HUMAN,sp|D6RBM5|U17LN_HUMAN,0.2972972972972973
490,sp|C9JVI0|U17LB_HUMAN,sp|Q6QN14|U17L6_HUMAN,0.5789473684210527
491,sp|C9JVI0|U17LB_HUMAN,sp|D6RBQ6|U17LH_HUMAN,0.8421052631578947
492,sp|C9JVI0|U17LB_HUMAN,sp|D6RA61|U17LM_HUMAN,0.8933333333333333
493,sp|C9JVI0|U17LB_HUMAN,sp|D6RCP7|U17LJ_HUMAN,0.8441558441558441
494,sp|C9JVI0|U17LB_HUMAN,sp|C9J2P7|U17LF_HUMAN,0.9324324324324325
495,sp|C9JVI0|U17LB_HUMAN,sp|C9JLJ4|U17LD_HUMAN,0.5604395604395604
496,sp|C9JVI0|U17LB_HUMAN,sp|D6R901|U17LL_HUMAN,0.75
497,sp|C9JVI0|U17LB_HUMAN,sp|C9JPN9|UL17C_HUMAN,0.7317073170731707
498,sp|C9JVI0|U17LB_HUMAN,sp|A8MUK1|U17L5_HUMAN,0.8441558441558441
499,sp|C9JVI0|U17LB_HUMAN,sp|Q6R6M4|U17L2_HUMAN,0.3584905660377358
500,sp|C9JVI0|U17LB_HUMAN,sp|C9JJH3|U17LA_HUMAN,0.40816326530612246
501,sp|C9JVI0|U17LB_HUMAN,sp|D6R9N7|U17LI_HUMAN,0.9305555555555556
502,sp|C9JVI0|U17LB_HUMAN,sp|D6RJB6|U17LK_HUMAN,1.0
503,sp|C9JVI0|U17LB_HUMAN,sp|A6NCW0|U17L3_HUMAN,0.27522935779816515
504,sp|Q06730|ZN33A_HUMAN,sp|Q06732|ZN33B_HUMAN,0.2669491525423729
505,sp|P63121|VP113_HUMAN,sp|P63129|VPK24_HUMAN,0.52
506,sp|P63121|VP113_HUMAN,sp|P10265|VPK10_HUMAN,0.8095238095238095
507,sp|P63121|VP113_HUMAN,sp|P63131|VPK7_HUMAN,0.8095238095238095
508,sp|P63121|VP113_HUMAN,sp|P63127|VPK9_HUMAN,0.35714285714285715
509,sp|P63121|VP113_HUMAN,sp|P63120|VPK19_HUMAN,0.35714285714285715
510,sp|P63121|VP113_HUMAN,sp|Q9Y6I0|VPK6_HUMAN,0.46153846153846156
511,sp|P63121|VP113_HUMAN,sp|P63124|VPK04_HUMAN,0.5
512,sp|P63121|VP113_HUMAN,sp|P63122|VPK8_HUMAN,0.35714285714285715
513,sp|P63121|VP113_HUMAN,sp|P63119|VPK21_HUMAN,0.6521739130434783
514,sp|P63121|VP113_HUMAN,sp|P63125|VPK25_HUMAN,0.52
515,sp|Q0WX57|U17LO_HUMAN,sp|C9JVI0|U17LB_HUMAN,0.8441558441558441
516,sp|Q0WX57|U17LO_HUMAN,sp|D6RBM5|U17LN_HUMAN,0.2564102564102564
517,sp|Q0WX57|U17LO_HUMAN,sp|Q6QN14|U17L6_HUMAN,0.6486486486486487
518,sp|Q0WX57|U17LO_HUMAN,sp|D6RBQ6|U17LH_HUMAN,0.8441558441558441
519,sp|Q0WX57|U17LO_HUMAN,sp|D6RA61|U17LM_HUMAN,0.8227848101265823
520,sp|Q0WX57|U17LO_HUMAN,sp|D6RCP7|U17LJ_HUMAN,0.8227848101265823
521,sp|Q0WX57|U17LO_HUMAN,sp|C9J2P7|U17LF_HUMAN,0.7901234567901234
522,sp|Q0WX57|U17LO_HUMAN,sp|C9JLJ4|U17LD_HUMAN,0.6
523,sp|Q0WX57|U17LO_HUMAN,sp|D6R901|U17LL_HUMAN,0.7974683544303798
524,sp|Q0WX57|U17LO_HUMAN,sp|C9JPN9|UL17C_HUMAN,0.7142857142857143
525,sp|Q0WX57|U17LO_HUMAN,sp|A8MUK1|U17L5_HUMAN,1.0
526,sp|Q0WX57|U17LO_HUMAN,sp|Q6R6M4|U17L2_HUMAN,0.32727272727272727
527,sp|Q0WX57|U17LO_HUMAN,sp|C9JJH3|U17LA_HUMAN,0.37254901960784315
528,sp|Q0WX57|U17LO_HUMAN,sp|D6R9N7|U17LI_HUMAN,0.7848101265822784
529,sp|Q0WX57|U17LO_HUMAN,sp|D6RJB6|U17LK_HUMAN,0.8441558441558441
530,sp|Q0WX57|U17LO_HUMAN,sp|A6NCW0|U17L3_HUMAN,0.2702702702702703
531,sp|Q9Y2A4|ZN443_HUMAN,sp|Q96GE5|ZN799_HUMAN,0.29
532,sp|P98169|ZXDB_HUMAN,sp|P98168|ZXDA_HUMAN,0.6161616161616161
533,sp|Q9H320|VCX1_HUMAN,sp|Q9H322|VCX2_HUMAN,1.0
534,sp|Q9H320|VCX1_HUMAN,sp|Q9NNX9|VCX3_HUMAN,1.0
535,sp|Q9H320|VCX1_HUMAN,sp|Q9H321|VCX3B_HUMAN,0.6153846153846154
536,sp|P01733|TVBL3_HUMAN,sp|A0A0B4J2E0|TVBL4_HUMAN,0.5454545454545454
537,sp|P0C7I0|U17L8_HUMAN,sp|A6NCW7|U17L4_HUMAN,0.6097560975609756
538,sp|P0C7I0|U17L8_HUMAN,sp|Q6R6M4|U17L2_HUMAN,0.28440366972477066
539,sp|P0C7I0|U17L8_HUMAN,sp|A6NCW0|U17L3_HUMAN,0.2616822429906542
540,sp|D6RBM5|U17LN_HUMAN,sp|C9JVI0|U17LB_HUMAN,0.2972972972972973
541,sp|D6RBM5|U17LN_HUMAN,sp|Q0WX57|U17LO_HUMAN,0.2564102564102564
542,sp|D6RBM5|U17LN_HUMAN,sp|Q6QN14|U17L6_HUMAN,0.35714285714285715
543,sp|D6RBM5|U17LN_HUMAN,sp|D6RBQ6|U17LH_HUMAN,0.2972972972972973
544,sp|D6RBM5|U17LN_HUMAN,sp|D6RA61|U17LM_HUMAN,0.2894736842105263
545,sp|D6RBM5|U17LN_HUMAN,sp|D6RCP7|U17LJ_HUMAN,0.2564102564102564
546,sp|D6RBM5|U17LN_HUMAN,sp|C9J2P7|U17LF_HUMAN,0.2857142857142857
547,sp|D6RBM5|U17LN_HUMAN,sp|A8MUK1|U17L5_HUMAN,0.2564102564102564
548,sp|D6RBM5|U17LN_HUMAN,sp|D6R9N7|U17LI_HUMAN,0.3013698630136986
549,sp|D6RBM5|U17LN_HUMAN,sp|D6RJB6|U17LK_HUMAN,0.2972972972972973
550,sp|P48594|SPB4_HUMAN,sp|P29508|SPB3_HUMAN,0.31958762886597936
551,sp|O15198|SMAD9_HUMAN,sp|Q15797|SMAD1_HUMAN,0.29213483146067415
552,sp|O43865|SAHH2_HUMAN,sp|Q96HN2|SAHH3_HUMAN,0.2638888888888889
553,sp|Q9H8X9|ZDH11_HUMAN,sp|P0C7U3|ZH11B_HUMAN,0.27848101265822783
554,sp|Q15915|ZIC1_HUMAN,sp|O95409|ZIC2_HUMAN,0.3064516129032258
555,sp|P63027|VAMP2_HUMAN,sp|Q15836|VAMP3_HUMAN,0.30434782608695654
556,sp|P63146|UBE2B_HUMAN,sp|P49459|UBE2A_HUMAN,0.2857142857142857
557,sp|Q5VVP1|S31A6_HUMAN,sp|Q5TZJ5|S31A1_HUMAN,0.5550660792951542
558,sp|Q5VVP1|S31A6_HUMAN,sp|Q8IWB4|S31A7_HUMAN,0.5530973451327433
559,sp|Q5VVP1|S31A6_HUMAN,sp|Q5VYP0|S31A3_HUMAN,0.5374449339207048
560,sp|Q5VVP1|S31A6_HUMAN,sp|Q5VU36|S31A5_HUMAN,0.5394736842105263
561,sp|O43711|TLX3_HUMAN,sp|O43763|TLX2_HUMAN,0.3111111111111111
562,sp|P47992|XCL1_HUMAN,sp|Q9UBD3|XCL2_HUMAN,0.7142857142857143
563,sp|Q9UNX3|RL26L_HUMAN,sp|P61254|RL26_HUMAN,0.6842105263157895
564,sp|P50225|ST1A1_HUMAN,sp|P50226|ST1A2_HUMAN,0.3698630136986301
565,sp|Q17RB0|RTL8B_HUMAN,sp|A6ZKI3|RTL8C_HUMAN,0.3333333333333333
566,sp|Q17RB0|RTL8B_HUMAN,sp|Q9BWD3|RTL8A_HUMAN,0.3333333333333333
567,sp|Q6ZN79|Z705A_HUMAN,sp|P0CH99|Z705D_HUMAN,0.35365853658536583
568,sp|Q6ZN79|Z705A_HUMAN,sp|P0CI00|Z705B_HUMAN,0.32142857142857145
569,sp|Q6ZN79|Z705A_HUMAN,sp|A8MWA4|Z705E_HUMAN,0.3974358974358974
570,sp|Q6ZN79|Z705A_HUMAN,sp|A8MUZ8|Z705G_HUMAN,0.29213483146067415
571,sp|Q6ZN79|Z705A_HUMAN,sp|A8MVS1|Z705F_HUMAN,0.36470588235294116
572,sp|A0A0J9YXY3|TVB62_HUMAN,sp|P0DPF7|TVB63_HUMAN,1.0
573,sp|P86481|PR20B_HUMAN,sp|P86478|PR20E_HUMAN,1.0
574,sp|P86481|PR20B_HUMAN,sp|P86496|PR20A_HUMAN,1.0
575,sp|P86481|PR20B_HUMAN,sp|P86480|PR20D_HUMAN,1.0
576,sp|P86481|PR20B_HUMAN,sp|P86479|PR20C_HUMAN,1.0
